[14:22:48.325 INF] [T:1] [Rank] Logger setup was successful: Rank
[14:22:48.465 DBG] [T:1] [Rank] Discover commands: [3003, 3002, 3001, 3000, 1000]
[14:22:48.466 INF] [T:1] [Rank] The server Rank is initialized.
[14:22:48.728 DBG] [T:1] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1, rank=2, score=30, isRewarded=false, item=[0:0:70]
[14:22:48.728 DBG] [T:1] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=2, rank=1, score=40, isRewarded=false, item=[0:0:100]
[14:22:48.728 DBG] [T:1] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1000001, rank=3, score=10, isRewarded=false, item=[0:0:50]
[14:22:48.728 DBG] [T:1] [Rank] [Daily] Reward loaded. season="Daily"/12, uid=1000001, rank=1, score=30, isRewarded=false, item=[0:0:100]
[14:22:48.735 INF] [T:1] [Rank] [Daily] Season loaded. kind="Daily", num=46, state="Running", start="2025-12-26T00:00:00.0000000+09:00", end="2025-12-27T00:00:00.0000000+09:00"
[14:22:48.737 INF] [T:1] [Rank] Listener (0.0.0.0:20000:"Tcp") was started.
[14:22:48.740 INF] [T:1] [Rank] The server instance Rank was been started!
[14:22:48.777 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1, rank=2, score=30, isRewarded=false, item=[0:0:70]
[14:22:48.777 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=2, rank=1, score=40, isRewarded=false, item=[0:0:100]
[14:22:48.777 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1000001, rank=3, score=10, isRewarded=false, item=[0:0:50]
[14:22:48.777 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/12, uid=1000001, rank=1, score=30, isRewarded=false, item=[0:0:100]
[14:22:48.873 INF] [T:12] [Rank] [Daily] Next season scheduled. kind="Daily", num=47, start="2025-12-29T00:00:00.0000000+00:00", end="2025-12-30T00:00:00.0000000+00:00"
[14:23:14.548 DBG] [T:27] [Rank] A new session connected. sessionId=2f5246f1-d9c1-4693-a877-c61ac529a48a, remoteEndPoint=127.0.0.1:64433
[22:44:16.531 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:44:15.529Z CPU=0.0% WS=56.61MB Managed=193.92MB Threads=33
[22:44:46.531 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:44:45.528Z CPU=0.0% WS=56.61MB Managed=194.36MB Threads=33
[22:45:16.530 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:45:15.529Z CPU=0.0% WS=56.59MB Managed=194.80MB Threads=32
[22:45:46.531 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:45:45.530Z CPU=0.0% WS=56.61MB Managed=195.26MB Threads=33
[22:46:16.531 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:46:15.530Z CPU=0.0% WS=56.59MB Managed=195.70MB Threads=32
[22:46:46.530 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:46:45.530Z CPU=0.0% WS=56.59MB Managed=196.11MB Threads=32
[22:47:16.531 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:47:15.530Z CPU=0.0% WS=56.62MB Managed=196.54MB Threads=33
[22:47:46.532 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:47:45.530Z CPU=0.0% WS=56.61MB Managed=196.98MB Threads=32
[22:48:16.532 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:48:15.530Z CPU=0.0% WS=56.61MB Managed=197.40MB Threads=32
[22:48:46.533 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:48:45.530Z CPU=0.0% WS=57.44MB Managed=197.87MB Threads=34
[22:49:16.532 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:49:15.531Z CPU=0.0% WS=57.42MB Managed=198.34MB Threads=33
[22:49:46.533 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:49:45.531Z CPU=0.0% WS=57.41MB Managed=198.80MB Threads=32
[22:50:16.533 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:50:15.531Z CPU=0.0% WS=57.41MB Managed=199.21MB Threads=32
[22:50:46.533 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:50:45.530Z CPU=0.0% WS=57.39MB Managed=199.66MB Threads=32
[22:51:16.534 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:51:15.532Z CPU=0.0% WS=57.39MB Managed=200.08MB Threads=32
[22:51:46.533 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:51:45.532Z CPU=0.0% WS=57.39MB Managed=192.78MB Threads=32
[22:52:16.533 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:52:15.532Z CPU=0.0% WS=57.39MB Managed=193.20MB Threads=32
[22:52:46.534 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:52:45.533Z CPU=0.0% WS=57.39MB Managed=193.63MB Threads=32
[22:53:16.534 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:53:15.533Z CPU=0.0% WS=57.41MB Managed=194.06MB Threads=33
[22:53:46.534 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:53:45.533Z CPU=0.0% WS=57.39MB Managed=194.51MB Threads=32
[22:54:16.534 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:54:15.533Z CPU=0.0% WS=57.41MB Managed=194.95MB Threads=33
[22:54:46.534 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:54:45.533Z CPU=0.0% WS=57.39MB Managed=195.39MB Threads=32
[22:55:16.533 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:55:15.533Z CPU=0.0% WS=57.39MB Managed=195.80MB Threads=32
[22:55:46.534 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:55:45.533Z CPU=0.0% WS=57.41MB Managed=196.26MB Threads=33
[22:56:16.533 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:56:15.533Z CPU=0.0% WS=57.41MB Managed=196.71MB Threads=33
[22:56:46.535 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:56:45.534Z CPU=0.0% WS=57.41MB Managed=197.13MB Threads=33
[22:57:16.535 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:57:15.534Z CPU=0.0% WS=57.42MB Managed=197.57MB Threads=33
[22:57:46.534 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:57:45.534Z CPU=0.0% WS=57.41MB Managed=198.02MB Threads=32
[22:58:16.536 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:58:15.534Z CPU=0.0% WS=57.41MB Managed=198.45MB Threads=32
[22:58:46.535 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:58:45.535Z CPU=0.0% WS=57.42MB Managed=198.88MB Threads=33
[22:59:16.537 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:59:15.535Z CPU=0.0% WS=57.41MB Managed=199.33MB Threads=32
[22:59:46.537 INF] [T:7] [PerfMonitor] Time:2025-12-29 13:59:45.535Z CPU=0.0% WS=57.42MB Managed=199.77MB Threads=33
[23:00:16.535 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:00:15.535Z CPU=0.0% WS=57.41MB Managed=200.20MB Threads=32
[23:00:46.536 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:00:45.535Z CPU=0.0% WS=57.41MB Managed=192.88MB Threads=32
[23:01:16.538 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:01:15.536Z CPU=0.0% WS=57.41MB Managed=193.32MB Threads=32
[23:01:46.537 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:01:45.536Z CPU=0.0% WS=57.42MB Managed=193.78MB Threads=33
[23:02:16.537 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:02:15.536Z CPU=0.0% WS=57.42MB Managed=194.23MB Threads=33
[23:02:46.538 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:02:45.536Z CPU=0.0% WS=57.41MB Managed=194.68MB Threads=32
[23:03:16.538 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:03:15.536Z CPU=0.0% WS=57.41MB Managed=195.10MB Threads=32
[23:03:46.538 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:03:45.535Z CPU=0.0% WS=57.41MB Managed=195.53MB Threads=32
[23:04:16.539 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:04:15.536Z CPU=0.0% WS=57.42MB Managed=195.97MB Threads=33
[23:04:46.539 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:04:45.536Z CPU=0.0% WS=57.41MB Managed=196.41MB Threads=32
[23:05:16.539 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:05:15.537Z CPU=0.0% WS=57.41MB Managed=196.83MB Threads=32
[23:05:46.539 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:05:45.538Z CPU=0.0% WS=57.42MB Managed=197.27MB Threads=33
[23:06:16.538 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:06:15.537Z CPU=0.0% WS=57.41MB Managed=197.70MB Threads=32
[23:06:46.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:06:45.537Z CPU=0.0% WS=57.41MB Managed=198.11MB Threads=32
[23:07:16.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:07:15.537Z CPU=0.0% WS=57.41MB Managed=198.56MB Threads=32
[23:07:46.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:07:45.538Z CPU=0.0% WS=57.42MB Managed=199.00MB Threads=33
[23:08:16.539 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:08:15.538Z CPU=0.0% WS=57.41MB Managed=199.42MB Threads=32
[23:08:46.538 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:08:45.538Z CPU=0.0% WS=57.44MB Managed=199.86MB Threads=33
[23:09:16.539 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:09:15.539Z CPU=0.0% WS=57.42MB Managed=200.29MB Threads=32
[23:09:46.539 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:09:45.539Z CPU=0.0% WS=57.55MB Managed=193.01MB Threads=33
[23:10:16.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:10:15.539Z CPU=0.0% WS=57.53MB Managed=193.45MB Threads=32
[23:10:46.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:10:45.539Z CPU=0.0% WS=57.53MB Managed=193.87MB Threads=32
[23:11:16.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:11:15.539Z CPU=0.0% WS=57.53MB Managed=194.28MB Threads=32
[23:11:46.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:11:45.539Z CPU=0.0% WS=57.55MB Managed=194.71MB Threads=32
[23:12:16.542 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:12:15.540Z CPU=0.0% WS=57.55MB Managed=195.14MB Threads=32
[23:12:46.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:12:45.540Z CPU=0.0% WS=57.55MB Managed=195.56MB Threads=32
[23:13:16.542 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:13:15.540Z CPU=0.0% WS=57.55MB Managed=195.99MB Threads=32
[23:13:46.542 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:13:45.540Z CPU=0.0% WS=57.55MB Managed=196.42MB Threads=32
[23:14:16.542 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:14:15.541Z CPU=0.0% WS=57.56MB Managed=196.86MB Threads=33
[23:14:46.542 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:14:45.540Z CPU=0.0% WS=57.53MB Managed=197.30MB Threads=32
[23:15:16.543 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:15:15.541Z CPU=0.0% WS=57.53MB Managed=197.71MB Threads=32
[23:15:46.543 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:15:45.542Z CPU=0.0% WS=57.53MB Managed=198.14MB Threads=32
[23:16:16.543 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:16:15.541Z CPU=0.0% WS=57.53MB Managed=198.56MB Threads=32
[23:16:46.550 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:16:45.542Z CPU=0.0% WS=57.53MB Managed=198.98MB Threads=32
[23:17:16.544 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:17:15.541Z CPU=0.0% WS=57.53MB Managed=199.42MB Threads=32
[23:17:46.542 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:17:45.541Z CPU=0.0% WS=57.53MB Managed=199.84MB Threads=32
[23:18:16.544 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:18:15.543Z CPU=0.0% WS=57.53MB Managed=200.26MB Threads=32
[23:18:46.544 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:18:45.543Z CPU=0.0% WS=57.55MB Managed=192.94MB Threads=33
[23:19:16.544 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:19:15.542Z CPU=0.0% WS=57.53MB Managed=193.38MB Threads=32
[23:19:46.545 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:19:45.543Z CPU=0.0% WS=57.53MB Managed=193.83MB Threads=32
[23:20:16.545 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:20:15.542Z CPU=0.0% WS=57.55MB Managed=194.26MB Threads=33
[23:20:46.543 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:20:45.544Z CPU=0.0% WS=57.55MB Managed=194.70MB Threads=33
[23:21:16.545 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:21:15.543Z CPU=0.0% WS=57.53MB Managed=195.13MB Threads=32
[23:21:46.518 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:21:45.516Z CPU=0.0% WS=57.53MB Managed=195.59MB Threads=32
[23:22:16.507 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:22:15.506Z CPU=0.0% WS=57.55MB Managed=196.04MB Threads=33
[23:22:46.505 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:22:45.503Z CPU=0.0% WS=57.56MB Managed=196.49MB Threads=33
[23:23:16.505 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:23:15.503Z CPU=0.0% WS=57.55MB Managed=196.92MB Threads=32
[23:23:46.503 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:23:45.503Z CPU=0.0% WS=57.56MB Managed=197.37MB Threads=33
[23:24:16.505 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:24:15.503Z CPU=0.0% WS=57.56MB Managed=197.81MB Threads=33
[23:24:46.504 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:24:45.503Z CPU=0.0% WS=57.56MB Managed=198.25MB Threads=33
[23:25:16.504 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:25:15.502Z CPU=0.0% WS=57.55MB Managed=198.70MB Threads=32
[23:25:46.505 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:25:45.502Z CPU=0.0% WS=57.56MB Managed=199.12MB Threads=32
[23:26:16.504 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:26:15.501Z CPU=0.0% WS=57.56MB Managed=199.58MB Threads=32
[23:26:46.503 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:26:45.501Z CPU=0.0% WS=57.56MB Managed=199.99MB Threads=32
[23:27:16.503 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:27:15.501Z CPU=0.0% WS=57.56MB Managed=200.43MB Threads=32
[23:27:46.503 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:27:45.501Z CPU=0.0% WS=59.77MB Managed=192.54MB Threads=32
[23:28:16.503 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:28:15.501Z CPU=0.0% WS=59.77MB Managed=192.98MB Threads=32
[23:28:46.503 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:28:45.501Z CPU=0.0% WS=59.77MB Managed=193.40MB Threads=32
[23:29:16.503 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:29:15.500Z CPU=0.0% WS=59.78MB Managed=193.83MB Threads=33
[23:29:46.501 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:29:45.500Z CPU=0.0% WS=59.78MB Managed=194.28MB Threads=33
[23:30:16.501 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:30:15.500Z CPU=0.0% WS=59.77MB Managed=194.73MB Threads=32
[23:30:46.501 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:30:45.499Z CPU=0.0% WS=59.77MB Managed=195.16MB Threads=32
[23:31:16.500 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:31:15.499Z CPU=0.0% WS=59.77MB Managed=195.58MB Threads=32
[23:31:46.500 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:31:45.499Z CPU=0.0% WS=59.78MB Managed=196.03MB Threads=33
[23:32:16.500 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:32:15.498Z CPU=0.0% WS=59.78MB Managed=196.47MB Threads=33
[23:48:35.988 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:48:34.989Z CPU=0.0% WS=59.78MB Managed=196.90MB Threads=32
[23:49:06.001 INF] [T:7] [PerfMonitor] Time:2025-12-29 14:49:05.002Z CPU=0.0% WS=59.80MB Managed=197.34MB Threads=33
